测量里程,中线北坐标X,中线东坐标Y,中线高程H
281333,3805669.544,462686.7909,44.285558
281334,3805669.753,462685.8129,44.288164
281335,3805669.962,462684.835,44.29002
281336,3805670.171,462683.8571,44.289985
281337,3805670.38,462682.8792,44.289091
281338,3805670.589,462681.9013,44.288247
281339,3805670.798,462680.9234,44.287352
281340,3805671.007,462679.9454,44.286548
281341,3805671.216,462678.9675,44.286394
281342,3805671.424,462677.9895,44.28673
281343,3805671.633,462677.0114,44.287195
281344,3805671.841,462676.0334,44.287631
281345,3805672.049,462675.0553,44.287767
281346,3805672.258,462674.0773,44.287532
281347,3805672.466,462673.0992,44.287088
281348,3805672.674,462672.1212,44.286664
281349,3805672.884,462671.1433,44.285839
281350,3805673.093,462670.1654,44.285265
281351,3805673.302,462669.1875,44.285691
281352,3805673.51,462668.2095,44.286267
281352.225,3805673.557,462667.9895,44.2863
281353,3805673.719,462667.2316,44.286412
281354,3805673.929,462666.2537,44.286418
281355,3805674.137,462665.2757,44.286534
281355.843,3805674.313,462664.4518,44.286446
281356,3805674.346,462664.2978,44.286429
281357,3805674.555,462663.3199,44.286035
281358,3805674.764,462662.3419,44.285721
281359,3805674.973,462661.364,44.285887
281360,3805675.182,462660.3861,44.286432
281361,3805675.391,462659.4082,44.287048
281362,3805675.6,462658.4303,44.287274
281363,3805675.809,462657.4523,44.287149
281364,3805676.017,462656.4743,44.287005
281365,3805676.226,462655.4962,44.287061
281366,3805676.434,462654.5182,44.286946
281367,3805676.643,462653.5402,44.286642
281368,3805676.852,462652.5623,44.286698
281369,3805677.06,462651.5843,44.286984
281370,3805677.269,462650.6063,44.287119
281371,3805677.478,462649.6283,44.287345
281372,3805677.687,462648.6504,44.287681
281373,3805677.895,462647.6724,44.287886
281374,3805678.104,462646.6944,44.287852
281375,3805678.313,462645.7165,44.287828
281376,3805678.521,462644.7385,44.287924
281377,3805678.73,462643.7605,44.288049
281378,3805678.939,462642.7826,44.287845
281379,3805679.149,462641.8048,44.287681
281380,3805679.358,462640.8269,44.287616
281381,3805679.567,462639.8489,44.287502
281382,3805679.775,462638.8709,44.287288
281383,3805679.984,462637.8929,44.287113
281384,3805680.193,462636.915,44.286779
281385,3805680.402,462635.937,44.285805
281386,3805680.61,462634.9591,44.285231
281387,3805680.82,462633.9812,44.285246
281388,3805681.029,462633.0033,44.285042
281389,3805681.238,462632.0254,44.284648
281390,3805681.447,462631.0475,44.284163
281391,3805681.656,462630.0695,44.283909
281392,3805681.864,462629.0915,44.283685
281393,3805682.073,462628.1135,44.283771
281394,3805682.281,462627.1355,44.283906
281395,3805682.49,462626.1575,44.283272
281396,3805682.699,462625.1796,44.282588
281397,3805682.908,462624.2017,44.282423
281398,3805683.117,462623.2237,44.282839
281399,3805683.325,462622.2458,44.283445
281400,3805683.534,462621.2678,44.28359
281401,3805683.743,462620.2899,44.283466
281402,3805683.952,462619.3119,44.282762
281403,3805684.16,462618.3339,44.281938
281404,3805684.369,462617.3559,44.280993
281405,3805684.578,462616.378,44.280469
281406,3805684.787,462615.4,44.280345
281407,3805684.995,462614.422,44.2806
281408,3805685.204,462613.4441,44.280636
281409,3805685.413,462612.4662,44.280392
281410,3805685.622,462611.4883,44.280278
281411,3805685.831,462610.5103,44.280233
281412,3805686.04,462609.5324,44.279949
281413,3805686.249,462608.5545,44.279405
281414,3805686.458,462607.5765,44.27897
281415,3805686.666,462606.5985,44.278956
281416,3805686.875,462605.6205,44.279412
281417,3805687.085,462604.6427,44.279837
281418,3805687.293,462603.6647,44.280123
281419,3805687.502,462602.6867,44.280219
281420,3805687.71,462601.7087,44.279695
281421,3805687.919,462600.7307,44.2788
281422,3805688.128,462599.7527,44.278066
281423,3805688.336,462598.7747,44.277982
281424,3805688.545,462597.7968,44.278087
281425,3805688.754,462596.8188,44.278383
281426,3805688.963,462595.8408,44.278619
281427,3805689.171,462594.8628,44.278375
281428,3805689.38,462593.8849,44.27796
281429,3805689.589,462592.907,44.277566
281430,3805689.798,462591.929,44.277262
281431,3805690.007,462590.9511,44.277167
281432,3805690.216,462589.9731,44.277253
281433,3805690.425,462588.9952,44.276829
281434,3805690.633,462588.0172,44.276304
281435,3805690.842,462587.0393,44.27626
281436,3805691.051,462586.0612,44.276496
281437,3805691.259,462585.0833,44.276472
281438,3805691.468,462584.1053,44.276277
281439,3805691.677,462583.1273,44.276063
281440,3805691.886,462582.1494,44.276279
281441,3805692.095,462581.1714,44.276544
281442,3805692.303,462580.1935,44.2764
281443,3805692.512,462579.2155,44.275996
281444,3805692.721,462578.2375,44.275952
281445,3805692.929,462577.2595,44.276067
281446,3805693.138,462576.2816,44.276233
281447,3805693.347,462575.3036,44.276509
281448,3805693.556,462574.3257,44.276524
281449,3805693.765,462573.3478,44.27632
281450,3805693.974,462572.3698,44.275906
281451,3805694.182,462571.3918,44.275721
281452,3805694.391,462570.4138,44.275807
281453,3805694.6,462569.4358,44.275703
281454,3805694.809,462568.4579,44.275379
281455,3805695.017,462567.4799,44.275154
281456,3805695.226,462566.5019,44.27475
281457,3805695.434,462565.5239,44.274456
281458,3805695.643,462564.5459,44.274361
281459,3805695.852,462563.5679,44.274147
281460,3805696.06,462562.5899,44.273643
281461,3805696.27,462561.612,44.273119
281462,3805696.479,462560.6341,44.272944
281463,3805696.688,462559.6562,44.2731
281464,3805696.896,462558.6783,44.273296
281465,3805697.105,462557.7003,44.273171
281466,3805697.314,462556.7223,44.272597
281467,3805697.523,462555.7443,44.272323
281468,3805697.731,462554.7664,44.272378
281469,3805697.94,462553.7884,44.272234
281470,3805698.149,462552.8105,44.27214
281470.484,3805698.25,462552.3368,44.272157
281471,3805698.358,462551.8326,44.272176
281472,3805698.567,462550.8546,44.272321
281473,3805698.776,462549.8767,44.272487
281474,3805698.985,462548.8987,44.272503
281475,3805699.194,462547.9208,44.272328
281476,3805699.402,462546.9428,44.272114
281477,3805699.611,462545.9648,44.27207
281478,3805699.82,462544.9869,44.271966
281479,3805700.029,462544.009,44.271801
281480,3805700.238,462543.031,44.271547
281481,3805700.446,462542.0529,44.271343
281482,3805700.654,462541.0749,44.271588
281483,3805700.863,462540.0969,44.271544
281484,3805701.072,462539.119,44.27136
281485,3805701.281,462538.141,44.271166
281486,3805701.489,462537.163,44.271461
281487,3805701.698,462536.185,44.271047
281488,3805701.907,462535.207,44.270703
281489,3805702.115,462534.2291,44.270558
281490,3805702.325,462533.2512,44.270734
281491,3805702.533,462532.2732,44.27093
281492,3805702.742,462531.2952,44.270995
281493,3805702.951,462530.3172,44.270871
281494,3805703.159,462529.3393,44.270557
281495,3805703.368,462528.3612,44.270053
281496,3805703.577,462527.3833,44.269588
281497,3805703.786,462526.4054,44.269324
281498,3805703.995,462525.4275,44.26941
281499,3805704.203,462524.4495,44.269675
281500,3805704.412,462523.4715,44.269531
281501,3805704.621,462522.4936,44.269127
281502,3805704.83,462521.5156,44.268533
281503,3805705.038,462520.5376,44.268248
281504,3805705.247,462519.5596,44.267904
281505,3805705.456,462518.5817,44.26752
281506,3805705.665,462517.6038,44.266985
281507,3805705.874,462516.6258,44.266531
281508,3805706.083,462515.6479,44.266407
281509,3805706.291,462514.6699,44.266422
281510,3805706.5,462513.6919,44.266168
281511,3805706.709,462512.7139,44.265704
281512,3805706.917,462511.7359,44.26554
281513,3805707.126,462510.758,44.265645
281514,3805707.335,462509.78,44.265801
281515,3805707.543,462508.802,44.265537
281516,3805707.752,462507.824,44.265002
281517,3805707.961,462506.8461,44.264768
281518,3805708.17,462505.8681,44.264424
281519,3805708.379,462504.8902,44.26389
281520,3805708.588,462503.9122,44.263555
281521,3805708.796,462502.9342,44.263441
281522,3805709.005,462501.9563,44.263257
281523,3805709.214,462500.9783,44.262912
281524,3805709.422,462500.0003,44.262718
281525,3805709.631,462499.0224,44.262664
281526,3805709.84,462498.0444,44.262759
281527,3805710.049,462497.0665,44.262765
281528,3805710.257,462496.0885,44.262521
281529,3805710.466,462495.1104,44.262407
281530,3805710.674,462494.1324,44.262342
281531,3805710.883,462493.1544,44.262398
281532,3805711.092,462492.1765,44.262374
281533,3805711.301,462491.1986,44.262319
281534,3805711.51,462490.2206,44.262285
281535,3805711.719,462489.2427,44.262421
281536,3805711.928,462488.2648,44.262557
281537,3805712.136,462487.2868,44.262362
281538,3805712.345,462486.3089,44.261828
281539,3805712.554,462485.3309,44.261264
281540,3805712.763,462484.3529,44.260969
281541,3805712.972,462483.3749,44.260815
281542,3805713.18,462482.397,44.260791
281543,3805713.389,462481.419,44.260966
281544,3805713.597,462480.4409,44.261242
281545,3805713.806,462479.463,44.261138
281546,3805714.015,462478.485,44.260624
281547,3805714.223,462477.507,44.260239
281548,3805714.432,462476.529,44.259965
281549,3805714.641,462475.5511,44.259901
281550,3805714.85,462474.5733,44.259736
281551,3805715.059,462473.5953,44.259512
281552,3805715.268,462472.6172,44.259328
281553,3805715.477,462471.6394,44.258844
281554,3805715.686,462470.6614,44.258529
281555,3805715.894,462469.6834,44.258495
281556,3805716.103,462468.7054,44.258391
281557,3805716.312,462467.7275,44.258256
281558,3805716.521,462466.7495,44.258242
281559,3805716.729,462465.7715,44.258508
281560,3805716.938,462464.7936,44.258753
281561,3805717.147,462463.8157,44.258619
281562,3805717.356,462462.8377,44.258165
281563,3805717.565,462461.8597,44.257791
281564,3805717.773,462460.8817,44.257606
281565,3805717.982,462459.9037,44.258042
281566,3805718.19,462458.9257,44.258588
281567,3805718.399,462457.9478,44.258913
281568,3805718.608,462456.9699,44.258659
281569,3805718.817,462455.9919,44.258345
281570,3805719.026,462455.014,44.258141
281571,3805719.235,462454.0361,44.257876
281572,3805719.444,462453.0581,44.257652
281573,3805719.652,462452.0801,44.257808
281574,3805719.861,462451.1021,44.258243
281575,3805720.07,462450.1241,44.258499
281576,3805720.279,462449.1462,44.258645
281577,3805720.487,462448.1682,44.25835
281578,3805720.696,462447.1902,44.257646
281579,3805720.905,462446.2123,44.257172
281580,3805721.114,462445.2344,44.256968
281581,3805721.323,462444.2564,44.256943
281582,3805721.531,462443.2784,44.256879
281583,3805721.74,462442.3005,44.256725
281584,3805721.949,462441.3225,44.25633
281585,3805722.158,462440.3445,44.255856
281586,3805722.366,462439.3665,44.255872
281587,3805722.574,462438.3884,44.256228
281588,3805722.784,462437.4106,44.256333
281589,3805722.993,462436.4327,44.255859
281590,3805723.201,462435.4547,44.255385
281590.95,3805723.4,462434.5261,44.255295
281591,3805723.41,462434.4767,44.25529
281592,3805723.619,462433.4987,44.255176
281593,3805723.827,462432.5207,44.255102
281594,3805724.036,462431.5427,44.254937
281595,3805724.245,462430.5648,44.254993
281596,3805724.454,462429.5868,44.255149
281597,3805724.662,462428.6089,44.255225
281598,3805724.871,462427.6309,44.2548
281599,3805725.08,462426.653,44.254566
281600,3805725.289,462425.6751,44.254712
281601,3805725.498,462424.6972,44.254867
281602,3805725.707,462423.7192,44.254683
281603,3805725.916,462422.7412,44.254359
281604,3805726.124,462421.7632,44.254135
281605,3805726.333,462420.7853,44.25395
281606,3805726.542,462419.8073,44.254006
281607,3805726.751,462418.8294,44.254262
281608,3805726.96,462417.8514,44.254387
281609,3805727.168,462416.8734,44.254363
281610,3805727.377,462415.8954,44.253989
281611,3805727.586,462414.9174,44.253617
281612,3805727.794,462413.9394,44.253362
281613,3805728.003,462412.9615,44.253307
281614,3805728.212,462411.9835,44.253242
281615,3805728.42,462411.0055,44.253287
281616,3805728.629,462410.0275,44.253342
281617,3805728.838,462409.0496,44.253037
281618,3805729.047,462408.0717,44.252972
281619,3805729.256,462407.0937,44.253017
281620,3805729.464,462406.1157,44.252782
281621,3805729.673,462405.1378,44.252326
281622,3805729.882,462404.1598,44.251991
281623,3805730.091,462403.1818,44.251926
281624,3805730.299,462402.2038,44.251861
281625,3805730.508,462401.2258,44.251886
281626,3805730.717,462400.2479,44.251641
281627,3805730.926,462399.27,44.251306
281628,3805731.134,462398.292,44.251031
281629,3805731.343,462397.314,44.250896
281630,3805731.552,462396.336,44.250761
281631,3805731.76,462395.358,44.250676
281632,3805731.969,462394.3801,44.250981
281633,3805732.178,462393.4021,44.251296
281634,3805732.387,462392.4242,44.251231
281635,3805732.596,462391.4463,44.250746
281636,3805732.805,462390.4684,44.25041
281637,3805733.014,462389.4904,44.250195
281638,3805733.223,462388.5125,44.25026
281639,3805733.432,462387.5346,44.250315
281640,3805733.64,462386.5566,44.25032
281641,3805733.849,462385.5786,44.250035
281642,3805734.058,462384.6007,44.24972
281643,3805734.267,462383.6227,44.249595
281644,3805734.475,462382.6447,44.2493
281645,3805734.684,462381.6667,44.248945
281646,3805734.893,462380.6887,44.24862
281647,3805735.101,462379.7106,44.248565
281648,3805735.31,462378.7326,44.24865
281649,3805735.518,462377.7546,44.248455
281650,3805735.727,462376.7766,44.24814
281651,3805735.935,462375.7986,44.247974
281652,3805736.144,462374.8206,44.247899
281653,3805736.353,462373.8427,44.247784
281654,3805736.561,462372.8647,44.247689
281655,3805736.77,462371.8867,44.247614
281656,3805736.979,462370.9086,44.247739
281657,3805737.187,462369.9307,44.248094
281658,3805737.396,462368.9527,44.248139
281659,3805737.605,462367.9747,44.247924
281660,3805737.813,462366.9968,44.247489
281661,3805738.022,462366.0189,44.247214
281662,3805738.232,462365.041,44.247259
281663,3805738.441,462364.0631,44.247184
281664,3805738.65,462363.0851,44.247129
281665,3805738.858,462362.1072,44.247064
281666,3805739.067,462361.1292,44.246778
281667,3805739.276,462360.1512,44.246793
281668,3805739.484,462359.1732,44.246828
281669,3805739.693,462358.1952,44.246803
281670,3805739.902,462357.2172,44.246738
281671,3805740.11,462356.2393,44.246453
281672,3805740.319,462355.2613,44.246198
281673,3805740.528,462354.2833,44.246123
281674,3805740.737,462353.3053,44.245868
281675,3805740.945,462352.3274,44.245673
281676,3805741.154,462351.3494,44.245388
281677,3805741.362,462350.3713,44.245303
281678,3805741.571,462349.3933,44.245258
281679,3805741.78,462348.4153,44.245463
281680,3805741.988,462347.4374,44.245388
281681,3805742.197,462346.4594,44.245432
281682,3805742.406,462345.4815,44.245437
281683,3805742.615,462344.5036,44.245282
281684,3805742.824,462343.5257,44.245107
281685,3805743.033,462342.5477,44.244832
281686,3805743.242,462341.5698,44.244577
281687,3805743.451,462340.5919,44.244102
281688,3805743.66,462339.614,44.243787
281689,3805743.869,462338.636,44.243732
281690,3805744.078,462337.6581,44.243607
281691,3805744.287,462336.6801,44.243102
281692,3805744.495,462335.7021,44.242587
281693,3805744.704,462334.7241,44.242632
281694,3805744.912,462333.7461,44.242977
281695,3805745.121,462332.7681,44.243062
281696,3805745.329,462331.79,44.243036
281697,3805745.538,462330.812,44.243091
281698,3805745.747,462329.8341,44.242806
281699,3805745.955,462328.8561,44.242711
281700,3805746.164,462327.8781,44.242756
281701,3805746.373,462326.9002,44.242531
281702,3805746.582,462325.9222,44.242006
281703,3805746.79,462324.9442,44.241791
281704,3805746.998,462323.9661,44.241826
281705,3805747.207,462322.9882,44.241981
281706,3805747.416,462322.0102,44.241956
281707,3805747.625,462321.0322,44.241971
