测量里程,中线北坐标X,中线东坐标Y,中线高程H
31930.995,3619428.884,503362.6243,48.2684
31931.995,3619427.904,503362.4219,48.2715
31932.997,3619426.923,503362.2183,48.2712
31933.987,3619425.953,503362.0179,48.2715
31934.997,3619424.965,503361.8139,48.2726
31935.988,3619423.994,503361.6145,48.2741
31936.994,3619423.008,503361.4119,48.2763
31937.988,3619422.035,503361.2121,48.2795
31938.995,3619421.048,503361.0098,48.2832
31939.991,3619420.072,503360.8093,48.2863
31940.982,3619419.102,503360.6097,48.2883
31941.986,3619418.118,503360.4075,48.2902
31942.985,3619417.14,503360.2057,48.2927
31943.985,3619416.16,503360.003,48.2952
31944.986,3619415.18,503359.8011,48.2974
31945.99,3619414.196,503359.5992,48.3007
31946.984,3619413.223,503359.3993,48.3052
31947.989,3619412.239,503359.1967,48.3093
31948.989,3619411.26,503358.9955,48.3125
31949.988,3619410.281,503358.7943,48.3151
31950.984,3619409.306,503358.593,48.3178
31951.996,3619408.314,503358.3886,48.3202
31952.986,3619407.344,503358.1896,48.3231
31953.991,3619406.36,503357.9871,48.3262
31954.985,3619405.387,503357.7868,48.33
31955.994,3619404.397,503357.5835,48.3336
31956.992,3619403.42,503357.3818,48.3368
31957.987,3619402.446,503357.1804,48.3406
31958.993,3619401.46,503356.9774,48.3444
31959.99,3619400.484,503356.7769,48.3476
31960.99,3619399.504,503356.5761,48.3504
31961.988,3619398.527,503356.3755,48.3529
31962.985,3619397.551,503356.1748,48.3552
31963.986,3619396.57,503355.9731,48.3577
31964.986,3619395.59,503355.7717,48.361
31965.991,3619394.606,503355.5697,48.3643
31966.989,3619393.628,503355.3688,48.3671
31967.996,3619392.642,503355.1651,48.3698
31968.993,3619391.666,503354.9632,48.3725
31969.985,3619390.695,503354.7628,48.3747
31970.986,3619389.714,503354.5615,48.3768
31971.986,3619388.734,503354.3601,48.3792
31972.995,3619387.746,503354.1563,48.3822
31973.985,3619386.776,503353.9571,48.3855
31974.997,3619385.785,503353.7539,48.3891
31975.99,3619384.812,503353.5537,48.3923
31976.985,3619383.838,503353.3531,48.3947
31977.997,3619382.847,503353.1492,48.397
31978.987,3619381.877,503352.9495,48.3995
31979.995,3619380.889,503352.7459,48.4025
31980.989,3619379.916,503352.5452,48.4054
31981.996,3619378.93,503352.3415,48.4076
31982.985,3619377.961,503352.1424,48.4095
31983.994,3619376.973,503351.9395,48.4117
31984.986,3619376.001,503351.7401,48.4141
31985.988,3619375.02,503351.5397,48.4172
31986.997,3619374.031,503351.338,48.4207
31987.997,3619373.051,503351.1369,48.4239
31988.992,3619372.076,503350.9354,48.4266
31989.989,3619371.1,503350.7338,48.4288
31990.987,3619370.123,503350.5329,48.431
31991.988,3619369.143,503350.3316,48.4333
31992.988,3619368.163,503350.1309,48.4357
31993.986,3619367.185,503349.9302,48.4384
31994.991,3619366.2,503349.7276,48.4414
31995.992,3619365.22,503349.5258,48.4447
31996.996,3619364.236,503349.3232,48.4482
31997.992,3619363.261,503349.1224,48.4517
31998.985,3619362.288,503348.9237,48.4548
31999.997,3619361.297,503348.7213,48.4576
32000.99,3619360.324,503348.5216,48.4604
32001.992,3619359.342,503348.3194,48.4633
32002.993,3619358.362,503348.117,48.4655
32003.986,3619357.39,503347.9166,48.4675
32004.987,3619356.409,503347.715,48.4698
32005.986,3619355.431,503347.5136,48.4723
32006.997,3619354.441,503347.3094,48.4746
32007.99,3619353.467,503347.1091,48.4759
32008.986,3619352.493,503346.9087,48.4772
32009.989,3619351.51,503346.7064,48.4792
32010.985,3619350.534,503346.5056,48.4821
32011.988,3619349.552,503346.3041,48.4848
32012.987,3619348.574,503346.103,48.4866
32013.991,3619347.59,503345.9005,48.487
32014.996,3619346.606,503345.6981,48.4871
32015.997,3619345.625,503345.4973,48.4876
32016.989,3619344.653,503345.298,48.4889
32017.985,3619343.677,503345.0966,48.4906
32018.985,3619342.698,503344.8944,48.4925
32019.985,3619341.719,503344.6929,48.494
32020.989,3619340.735,503344.4908,48.4949
32021.997,3619339.748,503344.288,48.4953
32022.986,3619338.78,503344.0889,48.495
32023.985,3619337.801,503343.8879,48.4943
32024.983,3619336.823,503343.6871,48.4943
32025.996,3619335.831,503343.4828,48.4954
32026.995,3619334.852,503343.281,48.4978
32027.987,3619333.881,503343.0805,48.5006
32028.986,3619332.902,503342.879,48.503
32029.995,3619331.914,503342.6758,48.5047
32030.988,3619330.942,503342.4761,48.5059
32031.988,3619329.962,503342.2753,48.5068
32032.992,3619328.978,503342.0733,48.5076
32033.997,3619327.994,503341.8706,48.5088
32034.988,3619327.024,503341.6709,48.5107
32035.987,3619326.045,503341.4699,48.5129
32036.995,3619325.058,503341.2667,48.5145
32037.989,3619324.084,503341.0656,48.5151
32038.996,3619323.097,503340.8623,48.516
32039.988,3619322.127,503340.6623,48.5172
32040.988,3619321.147,503340.4604,48.5186
32041.988,3619320.168,503340.2586,48.5197
32042.985,3619319.19,503340.0571,48.5205
32043.985,3619318.211,503339.8547,48.521
32044.983,3619317.234,503339.6534,48.5213
32045.983,3619316.254,503339.4521,48.5217
32046.985,3619315.273,503339.2503,48.5226
32047.988,3619314.29,503339.0482,48.5238
32048.996,3619313.303,503338.8452,48.5244
32049.986,3619312.333,503338.6453,48.5239
32050.983,3619311.357,503338.4445,48.5234
32051.989,3619310.372,503338.2419,48.5232
32052.985,3619309.396,503338.041,48.5235
32053.993,3619308.408,503337.8381,48.5234
32054.986,3619307.436,503337.6382,48.5227
32055.985,3619306.457,503337.4362,48.5219
32056.987,3619305.476,503337.2337,48.5216
32057.995,3619304.489,503337.03,48.5222
32058.989,3619303.516,503336.8298,48.5237
32059.996,3619302.529,503336.6273,48.526
32060.987,3619301.558,503336.4281,48.5289
32061.983,3619300.583,503336.228,48.5316
32062.984,3619299.602,503336.0255,48.5324
32063.996,3619298.611,503335.8208,48.532
32064.985,3619297.643,503335.6209,48.531
32065.985,3619296.663,503335.4186,48.5304
32066.984,3619295.685,503335.2166,48.5309
32067.988,3619294.702,503335.014,48.5319
32068.99,3619293.72,503334.8115,48.5332
32069.984,3619292.746,503334.6112,48.5343
32070.986,3619291.765,503334.4093,48.5348
32071.99,3619290.782,503334.2072,48.5354
32072.988,3619289.805,503334.0062,48.5365
32073.988,3619288.825,503333.8042,48.5384
32074.985,3619287.849,503333.6028,48.5404
32075.985,3619286.869,503333.4011,48.5415
32076.994,3619285.88,503333.1978,48.5419
32077.997,3619284.899,503332.9956,48.5419
32078.989,3619283.927,503332.7952,48.5427
32079.991,3619282.945,503332.5927,48.5439
32080.986,3619281.971,503332.3916,48.545
32081.99,3619280.987,503332.1894,48.5449
32082.988,3619280.01,503331.9887,48.5443
32083.986,3619279.032,503331.7873,48.5447
32084.996,3619278.044,503331.5834,48.5471
32085.987,3619277.073,503331.3829,48.5507
32086.989,3619276.092,503331.1808,48.5509
32087.987,3619275.114,503330.9796,48.5515
32088.987,3619274.135,503330.7779,48.5522
32089.988,3619273.154,503330.5763,48.5524
32090.987,3619272.175,503330.3755,48.5522
32091.988,3619271.195,503330.1739,48.5511
32092.991,3619270.213,503329.9717,48.55
32093.988,3619269.236,503329.771,48.5497
32094.99,3619268.254,503329.5689,48.5504
32095.986,3619267.279,503329.3684,48.5517
32096.991,3619266.295,503329.1659,48.5527
32097.991,3619265.315,503328.9641,48.5534
32098.985,3619264.341,503328.7636,48.554
32099.986,3619263.361,503328.5619,48.5546
32100.99,3619262.377,503328.3598,48.555
32101.993,3619261.395,503328.1579,48.555
32102.986,3619260.422,503327.9575,48.5549
32103.985,3619259.443,503327.7561,48.5542
32104.986,3619258.464,503327.5543,48.553
32105.985,3619257.485,503327.3526,48.5517
32106.988,3619256.503,503327.1503,48.5505
32107.996,3619255.515,503326.9471,48.5496
32108.988,3619254.544,503326.7471,48.5487
32109.988,3619253.564,503326.5455,48.5475
32110.985,3619252.588,503326.3438,48.5459
32111.982,3619251.611,503326.142,48.5454
32112.986,3619250.628,503325.9392,48.5448
32113.984,3619249.65,503325.7377,48.544
32114.994,3619248.661,503325.5341,48.5428
32115.994,3619247.682,503325.3324,48.5414
32116.986,3619246.71,503325.1325,48.5403
32117.985,3619245.732,503324.9311,48.5397
32118.988,3619244.75,503324.7285,48.5388
32119.987,3619243.771,503324.5267,48.5374
32120.986,3619242.792,503324.325,48.5358
32121.99,3619241.809,503324.1225,48.5345
32122.988,3619240.831,503323.9209,48.5334
32123.988,3619239.853,503323.7194,48.532
32124.986,3619238.875,503323.5183,48.5306
32125.997,3619237.885,503323.315,48.529
32126.987,3619236.915,503323.1158,48.5273
32127.997,3619235.926,503322.9123,48.5257
32128.988,3619234.955,503322.7124,48.5249
32129.991,3619233.973,503322.51,48.524
32130.987,3619232.997,503322.3089,48.5223
32131.987,3619232.018,503322.1068,48.5205
32132.99,3619231.035,503321.904,48.5189
32133.99,3619230.056,503321.7016,48.5175
32134.988,3619229.079,503321.5003,48.5163
32135.985,3619228.102,503321.2995,48.515
32136.988,3619227.12,503321.0968,48.512
32137.986,3619226.142,503320.8954,48.5099
32138.992,3619225.157,503320.6929,48.5088
32139.987,3619224.182,503320.4923,48.5082
32140.985,3619223.205,503320.2911,48.5076
32141.994,3619222.216,503320.0877,48.5067
32142.985,3619221.246,503319.8877,48.5057
32143.987,3619220.265,503319.6856,48.5046
32144.987,3619219.285,503319.4836,48.5039
32145.987,3619218.306,503319.2817,48.5035
32146.988,3619217.326,503319.0794,48.5029
32147.989,3619216.345,503318.8773,48.5015
32148.986,3619215.369,503318.6759,48.4997
32149.988,3619214.388,503318.473,48.4976
32150.988,3619213.408,503318.2702,48.4953
32151.987,3619212.429,503318.0686,48.4937
32152.988,3619211.45,503317.867,48.4928
32153.987,3619210.471,503317.6646,48.4921
32154.99,3619209.488,503317.4619,48.4915
32155.989,3619208.51,503317.26,48.4906
32156.99,3619207.529,503317.0583,48.489
32157.985,3619206.555,503316.858,48.4868
32158.988,3619205.572,503316.6557,48.4853
32159.99,3619204.591,503316.4528,48.4854
32160.988,3619203.615,503316.2509,48.4869
32161.994,3619202.629,503316.0474,48.484
32162.988,3619201.655,503315.8474,48.4827
32163.987,3619200.677,503315.6463,48.4818
32164.99,3619199.694,503315.4434,48.481
32165.99,3619198.715,503315.2409,48.4806
32166.988,3619197.738,503315.0396,48.4807
32167.99,3619196.756,503314.8374,48.4814
32168.994,3619195.772,503314.6351,48.4822
32169.985,3619194.802,503314.4353,48.4821
32170.988,3619193.82,503314.2326,48.4817
32171.991,3619192.837,503314.0298,48.4818
32172.991,3619191.858,503313.8282,48.481
32173.988,3619190.882,503313.627,48.4811
32174.987,3619189.903,503313.4257,48.4818
32175.985,3619188.925,503313.2251,48.4823
32176.991,3619187.94,503313.0222,48.4824
32177.985,3619186.967,503312.8219,48.4826
32178.995,3619185.978,503312.6181,48.4832
32179.984,3619185.008,503312.4179,48.4837
32180.988,3619184.026,503312.215,48.4833
32181.995,3619183.039,503312.0118,48.4827
32182.986,3619182.068,503311.8125,48.4823
32183.987,3619181.088,503311.6113,48.4822
32184.988,3619180.107,503311.41,48.4824
32185.986,3619179.13,503311.2096,48.4825
32186.989,3619178.147,503311.008,48.4825
32187.984,3619177.172,503310.8072,48.4825
32188.987,3619176.19,503310.6048,48.4824
32189.985,3619175.213,503310.4038,48.4818
32190.989,3619174.229,503310.2016,48.4807
32191.983,3619173.255,503310.0015,48.4796
32192.99,3619172.269,503309.7983,48.4789
32193.985,3619171.295,503309.597,48.4788
32194.986,3619170.315,503309.3937,48.4792
32195.992,3619169.33,503309.1897,48.4791
32196.985,3619168.357,503308.9899,48.4783
32197.987,3619167.376,503308.788,48.4776
32198.986,3619166.397,503308.5864,48.4775
32199.986,3619165.417,503308.3844,48.4776
32200.989,3619164.436,503308.182,48.4774
32201.989,3619163.456,503307.9797,48.4763
32202.987,3619162.478,503307.7779,48.475
32203.996,3619161.49,503307.5735,48.4739
32204.984,3619160.523,503307.3732,48.4728
32205.997,3619159.531,503307.168,48.4716
32206.987,3619158.562,503306.9678,48.4708
32207.988,3619157.582,503306.7655,48.4703
32208.997,3619156.593,503306.562,48.4696
32209.987,3619155.623,503306.3629,48.4686
32210.986,3619154.644,503306.1613,48.4677
32211.985,3619153.667,503305.9585,48.4669
32212.996,3619152.676,503305.7525,48.4652
32213.983,3619151.71,503305.5523,48.463
32214.995,3619150.72,503305.3476,48.4614
32215.986,3619149.748,503305.1474,48.4611
32216.997,3619148.759,503304.9438,48.4625
32217.992,3619147.784,503304.7428,48.4647
32218.987,3619146.81,503304.5415,48.4663
32219.987,3619145.83,503304.339,48.4666
32220.982,3619144.855,503304.1374,48.4652
32221.997,3619143.862,503303.9326,48.4631
32222.993,3619142.886,503303.7316,48.4617
32223.989,3619141.911,503303.5298,48.4614
32224.983,3619140.938,503303.3278,48.4617
32225.995,3619139.946,503303.1225,48.4619
32226.988,3619138.974,503302.922,48.4624
32227.989,3619137.993,503302.7201,48.4628
32228.986,3619137.017,503302.5193,48.4624
32229.99,3619136.033,503302.3167,48.4605
32230.994,3619135.05,503302.1143,48.458
32231.995,3619134.07,503301.913,48.4565
32232.988,3619133.098,503301.7124,48.4563
32233.985,3619132.121,503301.5109,48.4569
32234.992,3619131.135,503301.3081,48.4572
32235.991,3619130.156,503301.1062,48.4565
32236.985,3619129.183,503300.9049,48.455
32237.988,3619128.201,503300.7024,48.4529
32238.997,3619127.212,503300.4995,48.4501
32239.985,3619126.244,503300.3003,48.4467
32240.984,3619125.266,503300.098,48.4435
32241.985,3619124.286,503299.8952,48.4417
32242.99,3619123.301,503299.6922,48.4417
32243.988,3619122.324,503299.4908,48.4433
32244.985,3619121.348,503299.289,48.4454
32245.989,3619120.364,503299.0866,48.4462
32246.988,3619119.386,503298.8849,48.4463
32247.996,3619118.399,503298.6805,48.4463
32248.987,3619117.428,503298.4799,48.4457
32249.986,3619116.45,503298.2774,48.4459
32250.991,3619115.466,503298.073,48.4463
32251.985,3619114.492,503297.8714,48.4458
32252.99,3619113.508,503297.668,48.4446
32253.988,3619112.531,503297.4662,48.4435
32254.986,3619111.554,503297.2645,48.4426
32255.997,3619110.564,503297.0607,48.4418
32256.985,3619109.595,503296.8611,48.4414
32257.997,3619108.605,503296.6571,48.4411
32258.988,3619107.634,503296.4577,48.4407
32259.985,3619106.657,503296.2562,48.4403
32260.995,3619105.668,503296.0519,48.4398
32261.995,3619104.689,503295.8498,48.4394
32262.988,3619103.717,503295.6493,48.4391
32263.991,3619102.734,503295.4472,48.4389
32264.988,3619101.758,503295.247,48.4387
32265.985,3619100.78,503295.046,48.4383
32266.987,3619099.799,503294.8441,48.438
32267.988,3619098.819,503294.6429,48.438
32268.987,3619097.84,503294.4421,48.4378
32269.988,3619096.86,503294.2408,48.4373
32270.986,3619095.882,503294.0397,48.4367
32271.997,3619094.892,503293.8363,48.4363
32272.988,3619093.921,503293.6365,48.4361
32273.986,3619092.944,503293.4348,48.4359
32274.984,3619091.966,503293.2339,48.4358
32275.991,3619090.979,503293.0315,48.4357
32276.988,3619090.003,503292.8312,48.4356
32277.988,3619089.023,503292.6301,48.4348
32278.989,3619088.043,503292.429,48.4343
32279.985,3619087.067,503292.2281,48.4348
32280.986,3619086.087,503292.0262,48.4359
32281.988,3619085.106,503291.8244,48.4366
32282.986,3619084.128,503291.6229,48.4365
32283.992,3619083.143,503291.4197,48.436
32284.996,3619082.159,503291.217,48.4354
32285.985,3619081.191,503291.0171,48.4352
32286.996,3619080.201,503290.8125,48.4352
32287.987,3619079.23,503290.612,48.4348
32288.988,3619078.249,503290.4099,48.4339
32289.995,3619077.264,503290.2065,48.4332
32290.986,3619076.293,503290.0064,48.4324
32291.995,3619075.305,503289.8026,48.4312
32292.987,3619074.333,503289.6024,48.4317
32293.994,3619073.347,503289.399,48.4324
32294.988,3619072.374,503289.1984,48.4325
32295.985,3619071.396,503288.9968,48.4328
32296.986,3619070.417,503288.7949,48.4333
32297.989,3619069.434,503288.5924,48.4339
32298.992,3619068.452,503288.3894,48.4339
32299.989,3619067.476,503288.1873,48.434
32300.984,3619066.501,503287.986,48.4341
32301.989,3619065.517,503287.7832,48.4337
32302.984,3619064.542,503287.5817,48.433
32303.987,3619063.56,503287.3783,48.4321
32304.997,3619062.571,503287.1734,48.4314
32305.987,3619061.601,503286.9723,48.4309
32306.988,3619060.622,503286.7694,48.4301
32307.988,3619059.643,503286.5664,48.4294
32308.988,3619058.664,503286.363,48.4293
32309.987,3619057.685,503286.1604,48.4294
32310.987,3619056.706,503285.9572,48.43
32311.992,3619055.722,503285.7521,48.43
32312.983,3619054.752,503285.5504,48.4297
32313.988,3619053.768,503285.3473,48.4292
32314.988,3619052.788,503285.1449,48.4299
32315.985,3619051.812,503284.9426,48.4309
32316.99,3619050.828,503284.7392,48.4308
32317.993,3619049.845,503284.536,48.4295
32318.988,3619048.872,503284.3343,48.4276
32319.992,3619047.889,503284.1303,48.4255
32320.992,3619046.909,503283.9273,48.4233
32321.989,3619045.933,503283.7255,48.4218
32322.988,3619044.954,503283.5238,48.421
32323.987,3619043.976,503283.322,48.4203
32324.988,3619042.996,503283.119,48.4181
32325.99,3619042.014,503282.9156,48.4169
32326.986,3619041.039,503282.714,48.417
32327.985,3619040.061,503282.5113,48.4174
32328.994,3619039.073,503282.3063,48.4184
32329.985,3619038.103,503282.1057,48.4196
32330.987,3619037.121,503281.903,48.4205
32331.985,3619036.144,503281.7013,48.4208
32332.987,3619035.163,503281.4982,48.4208
32333.985,3619034.186,503281.2955,48.4206
32334.991,3619033.2,503281.0919,48.4203
32335.985,3619032.227,503280.8901,48.4202
32336.988,3619031.245,503280.6857,48.4199
32337.985,3619030.269,503280.4834,48.419
32338.987,3619029.288,503280.2811,48.4183
32339.989,3619028.306,503280.0777,48.418
32340.99,3619027.326,503279.8742,48.4178
32341.991,3619026.346,503279.671,48.4171
32342.991,3619025.366,503279.4683,48.4165
32343.986,3619024.392,503279.2669,48.4156
32344.983,3619023.416,503279.0654,48.4147
32345.989,3619022.431,503278.8623,48.4137
32346.985,3619021.455,503278.6608,48.4124
32347.986,3619020.475,503278.4576,48.4115
32348.992,3619019.49,503278.254,48.4107
32349.984,3619018.518,503278.0527,48.4107
32350.991,3619017.532,503277.8484,48.4111
32351.993,3619016.551,503277.6455,48.4111
32352.983,3619015.582,503277.4452,48.4112
32353.987,3619014.598,503277.242,48.4112
32354.992,3619013.614,503277.0385,48.4109
32355.988,3619012.639,503276.8366,48.4107
32356.994,3619011.654,503276.6318,48.4106
32357.986,3619010.683,503276.4304,48.4101
32358.988,3619009.701,503276.2281,48.4095
32359.982,3619008.728,503276.0268,48.4088
32360.987,3619007.744,503275.8229,48.4082
32361.986,3619006.765,503275.6208,48.4078
32362.988,3619005.785,503275.418,48.4075
32363.994,3619004.799,503275.2143,48.4074
32364.987,3619003.826,503275.0132,48.4068
32365.995,3619002.839,503274.8086,48.4064
32366.991,3619001.864,503274.6064,48.4062
32367.995,3619000.881,503274.4032,48.4059
32368.992,3618999.905,503274.2015,48.4056
32369.99,3618998.927,503273.9993,48.4053
32370.986,3618997.952,503273.7976,48.4051
32371.994,3618996.965,503273.5927,48.4048
32372.984,3618995.995,503273.3919,48.4043
32373.995,3618995.006,503273.1867,48.4037
32374.987,3618994.034,503272.9853,48.4029
32375.982,3618993.06,503272.7843,48.4022
32376.986,3618992.077,503272.5811,48.4008
32377.996,3618991.088,503272.3763,48.3995
32378.988,3618990.117,503272.1754,48.3986
32379.993,3618989.132,503271.9713,48.398
32380.99,3618988.156,503271.7691,48.3974
32381.994,3618987.172,503271.5661,48.3961
32382.985,3618986.202,503271.3657,48.395
32383.989,3618985.219,503271.1627,48.3943
32384.997,3618984.232,503270.959,48.3937
32385.996,3618983.253,503270.7567,48.3932
32386.995,3618982.275,503270.5541,48.3923
32387.986,3618981.305,503270.3531,48.3907
32388.991,3618980.32,503270.1492,48.3889
32389.995,3618979.338,503269.9458,48.3875
32390.987,3618978.366,503269.745,48.3862
32391.987,3618977.387,503269.5426,48.3853
32392.989,3618976.406,503269.3393,48.3843
32393.988,3618975.428,503269.1368,48.383
32394.995,3618974.442,503268.9319,48.3818
32395.996,3618973.461,503268.7285,48.381
32396.988,3618972.49,503268.5283,48.3802
32397.989,3618971.509,503268.3262,48.379
32398.994,3618970.525,503268.1225,48.3777
32399.983,3618969.556,503267.9222,48.3765
32400.986,3618968.574,503267.7196,48.3755
32401.992,3618967.589,503267.5154,48.3743
32402.985,3618966.617,503267.3139,48.3727
32403.987,3618965.636,503267.1109,48.3711
32404.987,3618964.656,503266.9078,48.37
32405.986,3618963.678,503266.7058,48.3693
32406.99,3618962.695,503266.5024,48.3684
32407.986,3618961.719,503266.3003,48.3669
32408.984,3618960.742,503266.099,48.365
32409.988,3618959.758,503265.8961,48.363
32410.983,3618958.785,503265.6942,48.3613
32411.99,3618957.798,503265.4898,48.3594
32412.996,3618956.814,503265.2858,48.3572
32413.996,3618955.834,503265.0826,48.3553
32414.988,3618954.863,503264.8819,48.3535
32415.985,3618953.886,503264.6804,48.3516
32416.986,3618952.906,503264.4775,48.3501
32417.986,3618951.927,503264.2747,48.3488
32418.984,3618950.949,503264.0718,48.3474
32419.982,3618949.972,503263.869,48.3455
32420.983,3618948.993,503263.6664,48.3431
32421.985,3618948.011,503263.4646,48.3412
32422.99,3618947.026,503263.2624,48.3399
32423.985,3618946.052,503263.0616,48.339
32424.989,3618945.069,503262.8579,48.3386
32425.99,3618944.089,503262.6549,48.3385
32426.988,3618943.111,503262.4531,48.3378
32427.996,3618942.124,503262.249,48.336
32428.985,3618941.156,503262.0484,48.3336
32429.996,3618940.165,503261.8433,48.3311
32430.994,3618939.188,503261.6409,48.3298
32431.995,3618938.208,503261.4383,48.3282
32432.986,3618937.238,503261.2377,48.3275
32433.988,3618936.257,503261.0348,48.3273
32434.986,3618935.279,503260.8328,48.3263
32435.988,3618934.298,503260.6301,48.325
32436.991,3618933.315,503260.4265,48.3236
32437.986,3618932.341,503260.2245,48.3221
32438.985,3618931.363,503260.0218,48.3207
32439.985,3618930.383,503259.8199,48.3196
32440.992,3618929.398,503259.6164,48.3183
32441.986,3618928.424,503259.4146,48.3168
32442.991,3618927.44,503259.2108,48.3151
32443.992,3618926.459,503259.007,48.3137
32444.988,3618925.485,503258.805,48.3118
32445.996,3618924.497,503258.6011,48.3098
32446.992,3618923.522,503258.3998,48.308
32447.988,3618922.547,503258.1981,48.3061
32448.987,3618921.568,503257.996,48.3043
32449.986,3618920.59,503257.7937,48.3026
32450.988,3618919.609,503257.5908,48.3012
32451.984,3618918.633,503257.3892,48.2997
32452.987,3618917.651,503257.1861,48.2981
32453.985,3618916.674,503256.9833,48.2967
32454.99,3618915.689,503256.779,48.295
32455.992,3618914.709,503256.576,48.293
32456.987,3618913.734,503256.3743,48.2907
32457.987,3618912.756,503256.1718,48.2884
32458.987,3618911.776,503255.9701,48.2869
32459.992,3618910.792,503255.7667,48.285
32460.984,3618909.82,503255.5648,48.2831
32461.984,3618908.841,503255.3621,48.2814
32462.987,3618907.859,503255.1585,48.2796
32463.987,3618906.88,503254.9554,48.2779
32464.988,3618905.9,503254.7529,48.2761
32465.994,3618904.914,503254.5492,48.2736
32466.996,3618903.933,503254.346,48.2707
32467.99,3618902.959,503254.1449,48.2682
32468.986,3618901.984,503253.9435,48.2664
32469.984,3618901.006,503253.7413,48.2647
32470.983,3618900.029,503253.5389,48.2624
32471.984,3618899.049,503253.3356,48.2601
32472.987,3618898.066,503253.1319,48.2578
32473.993,3618897.082,503252.9277,48.2554
32474.997,3618896.098,503252.7241,48.2529
32475.987,3618895.129,503252.5238,48.2501
32476.987,3618894.149,503252.3214,48.2474
32477.985,3618893.172,503252.1191,48.2447
32478.991,3618892.187,503251.9149,48.2422
32479.992,3618891.207,503251.7112,48.2397
32480.986,3618890.234,503251.5092,48.2372
32481.985,3618889.255,503251.3063,48.235
32482.994,3618888.268,503251.1021,48.2327
32483.991,3618887.291,503250.9002,48.2302
32484.982,3618886.32,503250.6994,48.2275
32485.992,3618885.331,503250.4944,48.2248
32486.986,3618884.359,503250.2927,48.2224
32487.986,3618883.38,503250.0896,48.2203
32488.985,3618882.401,503249.8867,48.2179
32489.986,3618881.421,503249.6838,48.2151
32490.983,3618880.444,503249.4819,48.2122
32491.985,3618879.463,503249.2791,48.2095
32492.994,3618878.475,503249.0743,48.2068
32493.986,3618877.503,503248.8728,48.2046
32494.98,3618876.531,503248.6708,48.2026
32495.992,3618875.54,503248.4652,48.2
32496.992,3618874.56,503248.263,48.1968
32497.987,3618873.586,503248.0615,48.1937
32498.985,3618872.609,503247.8588,48.191
32499.985,3618871.63,503247.6559,48.1883
32500.982,3618870.653,503247.4542,48.1857
32501.99,3618869.666,503247.2498,48.1833
32502.983,3618868.694,503247.0484,48.1808
32503.982,3618867.715,503246.8463,48.1777
32504.99,3618866.729,503246.6419,48.1747
32505.989,3618865.751,503246.4397,48.1719
32506.99,3618864.77,503246.237,48.169
32507.985,3618863.796,503246.035,48.1664
32508.994,3618862.807,503245.8308,48.1638
32509.995,3618861.827,503245.6292,48.1607
32510.988,3618860.854,503245.4278,48.1572
32511.985,3618859.878,503245.2254,48.1541
32512.989,3618858.895,503245.022,48.1511
32513.984,3618857.921,503244.8205,48.1483
32514.995,3618856.93,503244.6166,48.1455
32515.987,3618855.959,503244.4172,48.143
32516.987,3618854.979,503244.2153,48.1405
32517.992,3618853.995,503244.0125,48.1381
32518.984,3618853.023,503243.8118,48.1361
32519.981,3618852.047,503243.6093,48.1341
32520.994,3618851.055,503243.4038,48.1316
32521.991,3618850.079,503243.2027,48.1287
32522.984,3618849.106,503243.0025,48.1256
32523.998,3618848.113,503242.7976,48.1224
32524.988,3618847.144,503242.5966,48.1193
32525.987,3618846.166,503242.3937,48.1165
32526.997,3618845.177,503242.1895,48.114
32527.994,3618844.2,503241.9881,48.1111
32528.991,3618843.223,503241.786,48.1082
32529.986,3618842.25,503241.5854,48.1052
32530.985,3618841.271,503241.3838,48.1023
32531.985,3618840.291,503241.1819,48.0997
32532.984,3618839.313,503240.9792,48.0973
32533.995,3618838.323,503240.7743,48.0948
32534.992,3618837.347,503240.5729,48.092
32535.987,3618836.372,503240.3711,48.089
32536.987,3618835.393,503240.1686,48.086
32537.988,3618834.413,503239.9661,48.0831
32538.987,3618833.434,503239.7647,48.0802
32539.987,3618832.455,503239.5631,48.0774
32540.991,3618831.472,503239.3594,48.0744
32541.984,3618830.499,503239.1577,48.0715
32542.997,3618829.508,503238.953,48.0688
32543.986,3618828.539,503238.7525,48.0664
32544.987,3618827.558,503238.5493,48.0635
32545.988,3618826.579,503238.3474,48.06
32546.988,3618825.599,503238.1451,48.0565
32547.996,3618824.611,503237.9406,48.0537
32548.986,3618823.642,503237.7407,48.0516
32549.99,3618822.66,503237.5369,48.0494
32550.988,3618821.682,503237.3341,48.0468
32551.995,3618820.695,503237.1295,48.0438
32552.985,3618819.726,503236.9284,48.041
32553.987,3618818.746,503236.7253,48.0377
32554.99,3618817.764,503236.5223,48.0341
32555.994,3618816.78,503236.3187,48.0311
32556.984,3618815.81,503236.118,48.0285
32557.987,3618814.829,503235.9149,48.0259
32558.985,3618813.85,503235.7128,48.0232
32559.987,3618812.87,503235.5092,48.0205
32560.988,3618811.89,503235.3056,48.0175
32561.988,3618810.911,503235.103,48.0144
32562.988,3618809.932,503234.8998,48.0111
32563.988,3618808.953,503234.6963,48.0083
32564.988,3618807.974,503234.4933,48.0056
32565.987,3618806.995,503234.2899,48.0024
32566.986,3618806.017,503234.0863,47.9987
32567.985,3618805.039,503233.883,47.9953
32568.99,3618804.055,503233.6794,47.9926
32569.994,3618803.071,503233.4755,47.9901
32570.987,3618802.099,503233.2734,47.9873
