136057.5,1.2,-2.6
136058.125,0.3,-2.8
136058.75,-0.5,-2.9
136059.375,-1.1,-2.7
136060,-2.1,-2.3
136060.625,-3.1,-1.9
136061.25,-3.7,-1.1
136061.875,-4.7,-0.6
136062.5,-5.6,-0.3
136063.125,-7,-0.6
136063.75,-8.7,-1.3
136064.375,-9.4,-1.8
136065,-10.4,-2
136065.625,-11.1,-2.1
136066.25,-11.4,-1.8
136066.875,-12,-1.6
136067.5,-12.3,-1.6
136068.125,-12.6,-1.9
136068.75,-13.3,-2.2
136069.375,-13.6,-2.4
136070,-14.3,-2.6
136070.625,-13.9,-2.5
136071.25,-13.7,-2.1
136071.875,-14.1,-1.5
136072.5,-14.5,-0.8
136073.125,-15.6,0
136073.75,-16.4,0.7
136074.375,-16.9,0.9
136075,-18.5,0.9
136075.625,-19,1
136076.25,-19.6,1
136076.875,-19.9,1
136077.5,-20.4,1.1
136078.125,-19.6,1.4
136078.75,-19.1,1.7
136079.375,-18.6,1.8
136080,-18.7,2.1
136080.625,-19.4,2.4
136081.25,-19,2.5
136081.875,-19.4,2.5
136082.5,-18.8,2.6
136083.125,-18.6,2.9
136083.75,-18.8,3.5
136084.375,-18.9,4.1
136085,-19.4,4.8
136085.625,-19.3,5.7
136086.25,-18.8,6.6
136086.875,-18.8,7.4
136087.5,-18.4,8.1
136088.125,-18.3,8.8
136088.75,-17.9,9.7
136089.375,-17.7,10.4
136090,-17.2,11.1
136090.625,-16.2,11.8
136091.25,-15.6,12.5
136091.875,-14.7,13.2
136092.5,-14.3,13.8
136093.125,-13.4,14.5
136093.75,-13.2,14.8
136094.375,-13.4,15
136095,-13.3,14.9
136095.625,-13.4,14.7
136096.25,-13.1,14.2
136096.875,-13.3,14
136097.5,-13.8,14
136098.125,-13.8,14.4
136098.75,-13.3,14.7
136099.375,-12.3,14.9
136100,-11.5,15
136100.625,-11.1,15
136101.25,-10.6,14.7
136101.875,-10.5,14.4
136102.5,-10.5,14.4
136103.125,-9.4,14.7
136103.75,-9.3,15.3
136104.375,-8.7,16
136105,-7.7,16.5
136105.625,-7.1,16.7
136106.25,-6.1,16.8
136106.875,-5.5,17
136107.5,-5.1,17.5
136108.125,-4.3,18.1
136108.75,-3.9,18.9
136109.375,-3.8,19.5
136110,-3.1,20
136110.625,-1.9,20.4
136111.25,-1.1,20.6
136111.875,-0.6,20.8
136112.5,0.4,21.2
136113.125,1.1,21.6
136113.75,1.6,22.2
136114.375,2.6,22.8
136115,4,23.7
136115.625,5.2,24.7
136116.25,6.9,25.7
136116.875,8.2,26.5
136117.5,8.8,27
136118.125,9.2,27.2
136118.75,9.2,27
136119.375,9.8,26.6
136120,10.1,26.2
136120.625,10.2,25.7
136121.25,10.8,25.3
136121.875,11.2,25.2
136122.5,11.3,25.2
136123.125,11.9,25.5
136123.75,12.4,26
136124.375,13.3,26.4
